"","rgn_id","year","status"
"1",1,1981,NA
"2",1,1982,NA
"3",1,1983,NA
"4",1,1984,NA
"5",1,1985,0.833528644707191
"6",1,1986,0.800789674461782
"7",1,1987,0.783821198638172
"8",1,1988,0.776462430242751
"9",1,1989,0.793970472157965
"10",1,1990,0.783218576217532
"11",1,1991,0.774992596801345
"12",1,1992,0.768225595495368
"13",1,1993,0.762956314471779
"14",1,1994,0.758658293373525
"15",1,1995,0.755431181867974
"16",1,1996,0.75288007954916
"17",1,1997,0.750813072828824
"18",1,1998,0.748574111924732
"19",1,1999,0.746699346094256
"20",1,2000,0.745394252454477
"21",1,2001,0.744361062516136
"22",1,2002,0.74339628638388
"23",1,2003,0.74284202517259
"24",1,2004,0.742047180649027
"25",1,2005,0.740933791144386
"26",1,2006,0.739678836014264
"27",1,2007,0.738671146215141
"28",1,2008,0.737624590616442
"29",1,2009,0.737126653560767
"30",1,2010,0.737013503407219
"31",1,2011,0.7372455538432
"32",1,2012,0.737499439589743
"33",1,2013,0.737910736293618
"34",1,2014,0.738212710746323
"35",1,2015,0.738514506691041
