"stock_id","year","bbmsy_mean","prior","model","mean_5year"
"Gadus_morhua-27",1980,0.932203260568914,"constrained","CMSY",NA
"Gadus_morhua-27",1981,0.959141439028868,"constrained","CMSY",NA
"Gadus_morhua-27",1982,0.930412825542422,"constrained","CMSY",NA
"Gadus_morhua-27",1983,0.968684114551057,"constrained","CMSY",NA
"Gadus_morhua-27",1984,1.03800904072341,"constrained","CMSY",0.965690136082934
"Gadus_morhua-27",1985,1.10901724385825,"constrained","CMSY",1.0010529327408
"Gadus_morhua-27",1986,1.15232646474616,"constrained","CMSY",1.03968993788426
"Gadus_morhua-27",1987,1.09236796358096,"constrained","CMSY",1.07208096549197
"Gadus_morhua-27",1988,1.04701073035098,"constrained","CMSY",1.08774628865195
"Gadus_morhua-27",1989,1.08396426285849,"constrained","CMSY",1.09693733307897
"Gadus_morhua-27",1990,1.22017289500406,"constrained","CMSY",1.11916846330813
"Gadus_morhua-27",1991,1.32844697369912,"constrained","CMSY",1.15439256509872
"Gadus_morhua-27",1992,1.34575753325035,"constrained","CMSY",1.2050704790326
"Gadus_morhua-27",1993,1.3834310517236,"constrained","CMSY",1.27235454330712
"Gadus_morhua-27",1994,1.30396703527028,"constrained","CMSY",1.31635509778948
"Gadus_morhua-27",1995,1.22445101097067,"constrained","CMSY",1.3172107209828
"Gadus_morhua-27",1996,1.16214497825758,"constrained","CMSY",1.2839503218945
"Gadus_morhua-27",1997,1.08115198239775,"constrained","CMSY",1.23102921172398
"Gadus_morhua-27",1998,1.03700122069083,"constrained","CMSY",1.16174324551742
"Gadus_morhua-27",1999,1.0308892154436,"constrained","CMSY",1.10712768155209
"Gadus_morhua-27",2000,1.06161079886386,"constrained","CMSY",1.07455963913072
"Gadus_morhua-27",2001,1.12945769533744,"constrained","CMSY",1.0680221825467
"Gadus_morhua-27",2002,1.15911836598676,"constrained","CMSY",1.0836154592645
"Gadus_morhua-27",2003,1.18378212350243,"constrained","CMSY",1.11297163982682
"Gadus_morhua-27",2004,1.17119663493878,"constrained","CMSY",1.14103312372585
"Gadus_morhua-27",2005,1.15065106843429,"constrained","CMSY",1.15884117763994
"Gadus_morhua-27",2006,1.17322810415614,"constrained","CMSY",1.16759525940368
"Gadus_morhua-27",2007,1.25737433468844,"constrained","CMSY",1.18724645314402
"Gadus_morhua-27",2008,1.38219478014986,"constrained","CMSY",1.2269289844735
"Gadus_morhua-27",2009,1.47817281242259,"constrained","CMSY",1.28832421997026
"Gadus_morhua-27",2010,1.53644949049044,"constrained","CMSY",1.36548390438149
"Gadus_morhua-27",2011,1.55873039338636,"constrained","CMSY",1.44258436222754
"Gadus_morhua-27",2012,1.58483765049815,"constrained","CMSY",1.50807702538948
"Gadus_morhua-27",2013,1.56895242987053,"constrained","CMSY",1.54542855533361
"Gadus_morhua-27",2014,1.54989487876384,"constrained","CMSY",1.55977296860186
"Gadus_morhua-27",2015,1.5577508190606,"constrained","CMSY",1.5640332343159
"Gadus_morhua-27",2016,1.45099028903366,"constrained","CMSY",1.54248521344536
"Gadus_morhua-27",2017,1.40758359233049,"constrained","CMSY",1.50703440181182
"Gadus_morhua-27",2018,1.38970563932127,"constrained","CMSY",1.47118504370197
"Gadus_morhua-27",2019,1.38189898383434,"constrained","CMSY",1.43758586471607
"Gadus_morhua-27",2020,1.37908933709273,"constrained","CMSY",1.4018535683225
"Gadus_morhua-27",2021,1.3757115387901,"constrained","CMSY",1.38679781827379
"Gadus_morhua-27",2022,1.37284303257356,"constrained","CMSY",1.3798497063224
