"","rgn_id","year","status"
"1",1,1980,NA
"2",1,1981,NA
"3",1,1982,NA
"4",1,1983,NA
"5",1,1984,0.959216199090279
"6",1,1985,0.966492206812332
"7",1,1986,0.972402433242144
"8",1,1987,0.980449759263337
"9",1,1988,0.989391715787935
"10",1,1989,1
"11",1,1990,1
"12",1,1991,1
"13",1,1992,1
"14",1,1993,1
"15",1,1994,1
"16",1,1995,1
"17",1,1996,1
"18",1,1997,1
"19",1,1998,1
"20",1,1999,1
"21",1,2000,1
"22",1,2001,1
"23",1,2002,1
"24",1,2003,1
"25",1,2004,1
"26",1,2005,1
"27",1,2006,1
"28",1,2007,1
"29",1,2008,1
"30",1,2009,1
"31",1,2010,1
"32",1,2011,1
"33",1,2012,1
"34",1,2013,1
"35",1,2014,1
"36",1,2015,1
"37",1,2016,1
"38",1,2017,1
"39",1,2018,1
"40",1,2019,1
"41",1,2020,1
"42",1,2021,1
"43",1,2022,1
"44",1,2023,1
"45",1,2024,1
"46",1,2025,1
"47",1,2026,1
"48",1,2027,1
"49",1,2028,1
"50",1,2029,1
"51",1,2030,1
"52",1,2031,1
"53",1,2032,1
"54",1,2033,1
"55",1,2034,1
"56",1,2035,1
"57",1,2036,1
"58",1,2037,0.996499477356585
"59",1,2038,0.992791465068988
"60",1,2039,0.98959596131413
"61",1,2040,0.987055504234559
"62",1,2041,0.985093218476268
"63",1,2042,0.983599647693177
"64",1,2043,0.982490156640193
"65",1,2044,0.981701410801904
"66",1,2045,0.981063383278773
"67",1,2046,0.980467497932551
"68",1,2047,0.97981858756496
"69",1,2048,0.979022492342274
"70",1,2049,0.978073096176622
"71",1,2050,0.977082123751629
"72",1,2051,0.976133652495248
"73",1,2052,0.975321033193426
"74",1,2053,0.974675116684973
"75",1,2054,0.97416607336465
"76",1,2055,0.973772849670714
"77",1,2056,0.973500090373469
"78",1,2057,0.973346863938117
"79",1,2058,0.973326545297796
"80",1,2059,0.973468452972318
"81",1,2060,0.973784484648726
"82",1,2061,0.974275260772167
"83",1,2062,0.974926757431356
"84",1,2063,0.975741170175592
"85",1,2064,0.976728788180845
"86",1,2065,0.977887317124701
"87",1,2066,0.979146533960671
"88",1,2067,0.980289149380631
"89",1,2068,0.981139088817907
