rgn_id,year,status
1,1981,NA
1,1982,NA
1,1983,NA
1,1984,NA
1,1985,0.833528645
1,1986,0.800789674
1,1987,0.783821199
1,1988,0.77646243
1,1989,0.793970472
1,1990,0.783218576
1,1991,0.774992597
1,1992,0.768225595
1,1993,0.762956314
1,1994,0.758658293
1,1995,0.755431182
1,1996,0.75288008
1,1997,0.750813073
1,1998,0.748574112
1,1999,0.746699346
1,2000,0.745394252
1,2001,0.744361063
1,2002,0.743396286
1,2003,0.742842025
1,2004,0.742047181
1,2005,0.740933791
1,2006,0.739678836
1,2007,0.738671146
1,2008,0.737624591
1,2009,0.737126654
1,2010,0.737013503
1,2011,0.737245554
1,2012,0.73749944
1,2013,0.737910736
1,2014,0.738212711
1,2015,0.738514507
