"rgn_id","stock_id","year","taxon_key","catch","bmsy","score","Mean_score","TaxonPenaltyCode","penalty","score_gf","score_gapfilled"
1,"Sebastes_marinus-27",1980,600501,19634.41033,NA,NA,NA,6,1,NA,"Mean gapfilled"
1,"Sebastes_marinus-27",1981,600501,19634.41033,NA,NA,NA,6,1,NA,"Mean gapfilled"
1,"Sebastes_marinus-27",1982,600501,19634.41033,NA,NA,NA,6,1,NA,"Mean gapfilled"
1,"Sebastes_marinus-27",1983,600501,19634.41033,NA,NA,NA,6,1,NA,"Mean gapfilled"
1,"Sebastes_marinus-27",1984,600501,19634.41033,NA,0.899817912065939,0.899817912065939,6,1,0.899817912065939,"Mean gapfilled"
1,"Sebastes_marinus-27",1985,600501,19634.41033,NA,0.959113980240824,0.959113980240824,6,1,0.959113980240824,"Mean gapfilled"
1,"Sebastes_marinus-27",1986,600501,19634.41033,NA,0.972604492165568,0.972604492165568,6,1,0.972604492165568,"Mean gapfilled"
1,"Sebastes_marinus-27",1987,600501,19634.41033,NA,0.981601409504405,0.981601409504405,6,1,0.981601409504405,"Mean gapfilled"
1,"Sebastes_marinus-27",1988,600501,19634.41033,NA,0.991349686621194,0.991349686621194,6,1,0.991349686621194,"Mean gapfilled"
1,"Sebastes_marinus-27",1989,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",1990,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",1991,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",1992,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",1993,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",1994,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",1995,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",1996,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",1997,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",1998,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",1999,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2000,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2001,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2002,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2003,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2004,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2005,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2006,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2007,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2008,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2009,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2010,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2011,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2012,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2013,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2014,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2015,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2016,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2017,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2018,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2019,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2020,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2021,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2022,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2023,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2024,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2025,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2026,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2027,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2028,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2029,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2030,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2031,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2032,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2033,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2034,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2035,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2036,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2037,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2038,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2039,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2040,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2041,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2042,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2043,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2044,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2045,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2046,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2047,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2048,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2049,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2050,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2051,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2052,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2053,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2054,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2055,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2056,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2057,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2058,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2059,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2060,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2061,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2062,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2063,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2064,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2065,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2066,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2067,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Sebastes_marinus-27",2068,600501,19634.41033,NA,1,1,6,1,1,"Mean gapfilled"
1,"Reinhardtius_hippoglossoides-27",1980,600516,59766.86098,NA,NA,NA,6,1,NA,"Mean gapfilled"
1,"Reinhardtius_hippoglossoides-27",1981,600516,59766.86098,NA,NA,NA,6,1,NA,"Mean gapfilled"
1,"Reinhardtius_hippoglossoides-27",1982,600516,59766.86098,NA,NA,NA,6,1,NA,"Mean gapfilled"
1,"Reinhardtius_hippoglossoides-27",1983,600516,59766.86098,NA,NA,NA,6,1,NA,"Mean gapfilled"
1,"Reinhardtius_hippoglossoides-27",1984,600516,59766.86098,1.42995034253228,1,0.899817912065939,6,1,0.899817912065939,"none"
1,"Reinhardtius_hippoglossoides-27",1985,600516,59766.86098,1.47953304523531,1,0.959113980240824,6,1,0.959113980240824,"none"
1,"Reinhardtius_hippoglossoides-27",1986,600516,59766.86098,1.521387749858,1,0.972604492165568,6,1,0.972604492165568,"none"
1,"Reinhardtius_hippoglossoides-27",1987,600516,59766.86098,1.55597135272208,1,0.981601409504405,6,1,0.981601409504405,"none"
1,"Reinhardtius_hippoglossoides-27",1988,600516,59766.86098,1.58390366438057,1,0.991349686621194,6,1,0.991349686621194,"none"
1,"Reinhardtius_hippoglossoides-27",1989,600516,59766.86098,1.60621901483958,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",1990,600516,59766.86098,1.62456900109975,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",1991,600516,59766.86098,1.63894177467329,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",1992,600516,59766.86098,1.64999598335135,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",1993,600516,59766.86098,1.65738892359298,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",1994,600516,59766.86098,1.66601952486226,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",1995,600516,59766.86098,1.67392320102316,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",1996,600516,59766.86098,1.67968288829972,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",1997,600516,59766.86098,1.68867240557152,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",1998,600516,59766.86098,1.69928377797735,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",1999,600516,59766.86098,1.70154939121771,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2000,600516,59766.86098,1.70304703989012,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2001,600516,59766.86098,1.70473608125571,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2002,600516,59766.86098,1.70414283850505,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2003,600516,59766.86098,1.70322563494803,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2004,600516,59766.86098,1.70385712445995,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2005,600516,59766.86098,1.70244428713638,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2006,600516,59766.86098,1.70117209318091,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2007,600516,59766.86098,1.69986933714133,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2008,600516,59766.86098,1.7000814120622,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2009,600516,59766.86098,1.70651677051539,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2010,600516,59766.86098,1.71557009024448,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2011,600516,59766.86098,1.72550519941608,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2012,600516,59766.86098,1.73327821326731,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2013,600516,59766.86098,1.73802382481743,1,1,6,1,1,"none"
1,"Reinhardtius_hippoglossoides-27",2014,600516,59766.86098,1.73865860801151,1,1,6,1,1,"none"
